Store Name,Primary Category Name,Secondary Category Name,Leaf Category Name,Product ID,Creation Date,Product Name,Product URL,SKU,Attribute Set,Visibility,Status(enable/disable)
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,69,892",05-06-2020 05:32,Rainbow Pride Banners,https://www.bestofsigns.com/rainbow-pride-banners.html,BBRPB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Business Banners,"4,70,150",23-07-2020 09:52,Now Hiring Banners,https://www.bannerbuzz.com/now-hiring-banners/p,BBNHB01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Business Banners,"4,70,150",23-07-2020 09:52,Now Hiring Banners,https://www.bannerbuzz.com.au/now-hiring-banners/p,BBNHB01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Business Banners,"4,70,150",23-07-2020 09:52,Now Hiring Banners,https://www.bannerbuzz.co.uk/now-hiring-banners/p,BBNHB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Business Banners,"4,70,150",23-07-2020 09:52,Now Hiring Banners,https://www.bannerbuzz.ca/now-hiring-banners/p,BBNHB01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Business Banners,"4,70,150",23-07-2020 09:52,Now Hiring Banners,https://www.bannerbuzz.co.nz/now-hiring-banners/p,BBNHB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Business Banners,"4,70,150",23-07-2020 09:52,Now Hiring Banners,https://www.bestofsigns.com/now-hiring-banners.html,BBNHB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,71,139",30-12-2020 03:48,Coming Soon Banners,https://www.bannerbuzz.com/coming-soon-banners/p,BBCSB01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Event Banners,"4,71,139",30-12-2020 03:48,Coming Soon Banners,https://www.bannerbuzz.com.au/coming-soon-banners/p,BBCSB01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Event Banners,"4,71,139",30-12-2020 03:48,Coming Soon Banners,https://www.bannerbuzz.co.uk/coming-soon-banners/p,BBCSB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,71,139",30-12-2020 03:48,Coming Soon Banners,https://www.bannerbuzz.ca/coming-soon-banners/p,BBCSB01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Event Banners,"4,71,139",30-12-2020 03:48,Coming Soon Banners,https://www.bannerbuzz.co.nz/coming-soon-banners/p,BBCSB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,71,139",30-12-2020 03:48,Coming Soon Banners,https://www.bestofsigns.com/coming-soon-banners.html,BBCSB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,71,140",30-12-2020 03:48,Opening Soon Banners,https://www.bannerbuzz.com/opening-soon-banners/p,BBOSB01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Event Banners,"4,71,140",30-12-2020 03:48,Opening Soon Banners,https://www.bannerbuzz.com.au/opening-soon-banners/p,BBOSB01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Event Banners,"4,71,140",30-12-2020 03:48,Opening Soon Banners,https://www.bannerbuzz.co.uk/opening-soon-banners/p,BBOSB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,71,140",30-12-2020 03:48,Opening Soon Banners,https://www.bannerbuzz.ca/opening-soon-banners/p,BBOSB01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Event Banners,"4,71,140",30-12-2020 03:48,Opening Soon Banners,https://www.bannerbuzz.co.nz/opening-soon-banners/p,BBOSB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,71,140",30-12-2020 03:48,Opening Soon Banners,https://www.bestofsigns.com/opening-soon-banners.html,BBOSB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,71,810",03-03-2021 08:58,President's Day Banner,https://www.bannerbuzz.com/washingtons-birthday-banners/p,BBWNBDB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,71,810",03-03-2021 08:58,President's Day Banner,https://www.bestofsigns.com/washingtons-birthday-banners.html,BBWNBDB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,71,811",03-03-2021 08:58,Mothers Day Banners,https://www.bannerbuzz.com/mothers-day-banners/p,BBMDB01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Event Banners,"4,71,811",03-03-2021 08:58,Mothers Day Banners,https://www.bannerbuzz.com.au/mothers-day-banners/p,BBMDB01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Event Banners,"4,71,811",03-03-2021 08:58,Mothers Day Banners,https://www.bannerbuzz.co.uk/mothers-day-banners/p,BBMDB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,71,811",03-03-2021 08:58,Mothers Day Banners,https://www.bannerbuzz.ca/mothers-day-banners/p,BBMDB01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Event Banners,"4,71,811",03-03-2021 08:58,Mothers Day Banners,https://www.bannerbuzz.co.nz/mothers-day-banners/p,BBMDB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,71,811",03-03-2021 08:58,Mothers Day Banners,https://www.bestofsigns.com/mothers-day-banners.html,BBMDB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Special Banners,"4,86,916",15-09-2021 05:17,Double Sided Banners,https://www.bannerbuzz.com/double-sided-banners/p,BBDSB01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Special Banners,"4,86,916",15-09-2021 05:17,Double Sided Banners,https://www.bannerbuzz.com.au/double-sided-banners/p,BBDSB01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Special Banners,"4,86,916",15-09-2021 05:17,Double-Sided Banners,https://www.bannerbuzz.co.uk/double-sided-banners/p,BBDSB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Special Banners,"4,86,916",15-09-2021 05:17,Double Sided Banners,https://www.bannerbuzz.ca/double-sided-banners/p,BBDSB01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Special Banners,"4,86,916",15-09-2021 05:17,Double Sided Banners,https://www.bannerbuzz.co.nz/double-sided-banners/p,BBDSB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Special Banners,"4,86,916",15-09-2021 05:17,Double Sided Banners,https://www.bestofsigns.com/double-sided-banners.html,BBDSB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Special Banners,"4,86,918",15-09-2021 05:17,Large Outdoor Banners,https://www.bannerbuzz.com/large-outdoor-banners/p,BBLOB01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Special Banners,"4,86,918",15-09-2021 05:17,Large Outdoor Banners,https://www.bannerbuzz.com.au/large-outdoor-banners/p,BBLOB01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Special Banners,"4,86,918",15-09-2021 05:17,Large Outdoor Banners,https://www.bannerbuzz.co.uk/large-outdoor-banners/p,BBLOB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Special Banners,"4,86,918",15-09-2021 05:17,Large Outdoor Banners,https://www.bannerbuzz.ca/large-outdoor-banners/p,BBLOB01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Special Banners,"4,86,918",15-09-2021 05:17,Large Outdoor Banners,https://www.bannerbuzz.co.nz/large-outdoor-banners/p,BBLOB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Special Banners,"4,86,918",15-09-2021 05:17,Large Outdoor Banners,https://www.bestofsigns.com/large-outdoor-banners.html,BBLOB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,86,993",04-10-2021 06:06,Fall Banners,https://www.bannerbuzz.com/fall-banners/p,BBFLB01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Event Banners,"4,86,993",04-10-2021 06:06,Fall Banners,https://www.bannerbuzz.co.uk/fall-banners/p,BBFLB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,86,993",04-10-2021 06:06,Fall Banners,https://www.bannerbuzz.ca/fall-banners/p,BBFLB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,86,993",04-10-2021 06:06,Fall Banners,https://www.bestofsigns.com/fall-banners.html,BBFLB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,86,994",04-10-2021 06:06,Back To School Banners,https://www.bannerbuzz.com/back-to-school-banners/p,BBBTSB01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Event Banners,"4,86,994",04-10-2021 06:06,Back To School Banners,https://www.bannerbuzz.co.uk/back-to-school-banners/p,BBBTSB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,86,994",04-10-2021 06:06,Back To School Banners,https://www.bannerbuzz.ca/back-to-school-banners/p,BBBTSB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,86,994",04-10-2021 06:06,Back To School Banners,https://www.bestofsigns.com/back-to-school-banners.html,BBBTSB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,86,995",04-10-2021 06:06,Labor Day Banners,https://www.bannerbuzz.com/labor-day-banners/p,BBLDB01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Event Banners,"4,86,995",04-10-2021 06:06,Labor Day Banners,https://www.bannerbuzz.com.au/labor-day-banners/p,BBLDB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,86,995",04-10-2021 06:06,Labor Day Banners,https://www.bannerbuzz.ca/labor-day-banners/p,BBLDB01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Event Banners,"4,86,995",04-10-2021 06:06,Labor Day Banners,https://www.bannerbuzz.co.nz/labor-day-banners/p,BBLDB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,86,995",04-10-2021 06:06,Labor Day Banners,https://www.bestofsigns.com/labor-day-banners.html,BBLDB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,86,996",04-10-2021 06:06,Columbus Day Banners,https://www.bannerbuzz.com/columbus-day-banners/p,BBCDB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,86,996",04-10-2021 06:06,Columbus Day Banners,https://www.bannerbuzz.ca/columbus-day-banners/p,BBCDB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,86,996",04-10-2021 06:06,Columbus Day Banners,https://www.bestofsigns.com/columbus-day-banners.html,BBCDB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,86,997",04-10-2021 06:06,Black Friday Banners,https://www.bannerbuzz.com/black-friday-banners/p,BBBFB01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Event Banners,"4,86,997",04-10-2021 06:06,Black Friday Banners,https://www.bannerbuzz.com.au/black-friday-banners/p,BBBFB01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Event Banners,"4,86,997",04-10-2021 06:06,Black Friday Banners,https://www.bannerbuzz.co.uk/black-friday-banners/p,BBBFB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,86,997",04-10-2021 06:06,Black Friday Banners,https://www.bannerbuzz.ca/black-friday-banners/p,BBBFB01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Event Banners,"4,86,997",04-10-2021 06:06,Black Friday Banners,https://www.bannerbuzz.co.nz/black-friday-banners/p,BBBFB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,86,997",04-10-2021 06:06,Black Friday Banners,https://www.bestofsigns.com/black-friday-banners.html,BBBFB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,86,998",04-10-2021 06:06,Cyber Monday Banners,https://www.bannerbuzz.com/cyber-monday-banners/p,BBCMB01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Event Banners,"4,86,998",04-10-2021 06:06,Cyber Monday Banners,https://www.bannerbuzz.com.au/cyber-monday-banners/p,BBCMB01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Event Banners,"4,86,998",04-10-2021 06:06,Cyber Monday Banners,https://www.bannerbuzz.co.uk/cyber-monday-banners/p,BBCMB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,86,998",04-10-2021 06:06,Cyber Monday Banners,https://www.bannerbuzz.ca/cyber-monday-banners/p,BBCMB01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Event Banners,"4,86,998",04-10-2021 06:06,Cyber Monday Banners,https://www.bannerbuzz.co.nz/cyber-monday-banners/p,BBCMB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,86,998",04-10-2021 06:06,Cyber Monday Banners,https://www.bestofsigns.com/cyber-monday-banners.html,BBCMB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,86,999",04-10-2021 06:06,Winter Banners,https://www.bannerbuzz.com/winter-banners/p,BBWIB01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Event Banners,"4,86,999",04-10-2021 06:06,Winter Banners,https://www.bannerbuzz.com.au/winter-banners/p,BBWIB01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Event Banners,"4,86,999",04-10-2021 06:06,Winter Banners,https://www.bannerbuzz.co.uk/winter-banners/p,BBWIB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,86,999",04-10-2021 06:06,Winter Banners,https://www.bannerbuzz.ca/winter-banners/p,BBWIB01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Event Banners,"4,86,999",04-10-2021 06:06,Winter Banners,https://www.bannerbuzz.co.nz/winter-banners/p,BBWIB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,86,999",04-10-2021 06:06,Winter Banners,https://www.bestofsigns.com/winter-banners.html,BBWIB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,,"4,87,101",25-10-2021 08:26,Blank Banners,https://www.bannerbuzz.com/blank-banners/p,BBBB01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,,"4,87,101",25-10-2021 08:26,Blank Banners,https://www.bannerbuzz.com.au/blank-banners/p,BBBB01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,,"4,87,101",25-10-2021 08:26,Blank Banners,https://www.bannerbuzz.co.uk/blank-banners/p,BBBB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,,"4,87,101",25-10-2021 08:26,Blank Banners,https://www.bannerbuzz.ca/blank-banners/p,BBBB01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,,"4,87,101",25-10-2021 08:26,Blank Banners,https://www.bannerbuzz.co.nz/blank-banners/p,BBBB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,,"4,87,101",25-10-2021 08:26,Blank Banners,https://www.bestofsigns.com/blank-banners.html,BBBB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Business Banners,"5,11,452",22-04-2024 04:16,Custom Ultra Premium Vinyl Banners,https://www.bannerbuzz.com/custom-ultra-premium-vinyl-banners/p,BBBCUPVB001,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Business Banners,"5,11,452",22-04-2024 04:16,Custom Ultra Premium Vinyl Banners,https://www.bannerbuzz.com.au/custom-ultra-premium-vinyl-banners/p,BBBCUPVB001,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Business Banners,"5,11,452",22-04-2024 04:16,Custom Ultra Premium Vinyl Banners,https://www.bannerbuzz.co.uk/custom-ultra-premium-vinyl-banners/p,BBBCUPVB001,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Business Banners,"5,11,452",22-04-2024 04:16,Custom Ultra Premium Vinyl Banners,https://www.bannerbuzz.ca/custom-ultra-premium-vinyl-banners/p,BBBCUPVB001,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Business Banners,"5,11,452",22-04-2024 04:16,Custom Ultra Premium Vinyl Banners,https://www.bannerbuzz.co.nz/custom-ultra-premium-vinyl-banners/p,BBBCUPVB001,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Business Banners,"5,11,452",22-04-2024 04:16,Custom Ultra Premium Vinyl Banners,https://www.bestofsigns.com/custom-ultra-premium-vinyl-banners.html,BBBCUPVB001,Default,"Catalog, Search",Enable
